
file;general;race;class;anim;deathvar;dialog;level;gender;sex;allegiance;overrideScript;classScript;raceScript;generalScript;defaultScript;helmet;shield;lring;rring;amulet;weapon1;weapon2;weapon3;weapon4;xpv;name
MTOWUB;HUMANOID;HUMAN;INNOCENT;PEASANT_MAN;None;mtowub;1;MALE;MALE;NEUTRAL;SHOUT;;RUNENEMY;WDRUNSGT;None;;;;;;;;;;15;Commoner
MTOWUBSC;HUMANOID;HUMAN;INNOCENT;STATIC_PEASANT_MAN_CHAIR;None;MTOWUB;1;MALE;158;NEUTRAL;SHOUT;;None;None;None;;;;;;;;;;15;Commoner
MTOWUBSN;HUMANOID;HUMAN;INNOCENT;STATIC_PEASANT_MAN_MATTE;None;MTOWUB;1;MALE;158;NEUTRAL;SHOUT;;None;None;None;;;;;;;;;;15;Commoner
MTOWUBST;HUMANOID;HUMAN;INNOCENT;STATIC_PEASANT_MAN_STOOL;None;MTOWUB;1;MALE;158;NEUTRAL;SHOUT;;None;None;None;;;;;;;;;;15;Commoner
MTOWUBX;HUMANOID;HUMAN;INNOCENT;STATIC_PEASANT_MAN;None;MTOWUB;1;MALE;158;NEUTRAL;SHOUT;;None;None;None;;;;;;;;;;15;Commoner
MTOWUB_A;HUMANOID;HUMAN;INNOCENT;PEASANT_MAN;None;MTOWUB;1;MALE;158;NEUTRAL;;SHOUT;RUNENEMY;WTRUNSGT;None;;;;;;;;;;15;Commoner
MTOWUB_B;HUMANOID;HUMAN;INNOCENT;PEASANT_MAN;None;MTOWUB;1;MALE;158;NEUTRAL;SHOUT;;RUNENEMY;None;WDRUNSGT;;;;;;;;;;15;Commoner
MTOWUB_C;HUMANOID;HUMAN;INNOCENT;PEASANT_MAN;None;MTOWUB;1;MALE;158;NEUTRAL;SHOUT;;RUNENEMY;None;WDRUNSGT;;;;;;;;;;15;Commoner
MTOWUB_D;HUMANOID;HUMAN;INNOCENT;PEASANT_MAN;None;MTOWUB;1;MALE;158;NEUTRAL;SHOUT;;RUNENEMY;None;WDRUNSGT;;;;;;;;;;15;Commoner
MTOWUB_E;HUMANOID;HUMAN;INNOCENT;PEASANT_MAN;None;MTOWUB;1;MALE;158;NEUTRAL;SHOUT;;RUNENEMY;None;WDRUNSGT;;;;;;;;;;15;Commoner
MTOWWI;HUMANOID;LYCANTHROPE;INNOCENT;FIGHTER_MALE_HUMAN;None;MTOWWI;1;MALE;MALE;NEUTRAL;None;WEREWOLF;RUNENEMY;None;WDRUNSGT;;;IMMUNE1;;;;;;;15;Commoner
MTOWWI_A;HUMANOID;LYCANTHROPE;INNOCENT;FIGHTER_MALE_HUMAN;None;MTOWWI;1;MALE;MALE;NEUTRAL;None;WEREWOLF;RUNENEMY;None;WDRUNSGT;;;IMMUNE1;;;;;;;15;Commoner
MTOWWI_B;HUMANOID;LYCANTHROPE;INNOCENT;FIGHTER_MALE_HUMAN;None;MTOWWI;1;MALE;MALE;NEUTRAL;None;WEREWOLF;RUNENEMY;None;WDRUNSGT;;;IMMUNE1;;;;;;;15;Commoner
MTOWWI_C;HUMANOID;LYCANTHROPE;INNOCENT;FIGHTER_MALE_HUMAN;None;MTOWWI;1;MALE;MALE;NEUTRAL;None;WEREWOLF;RUNENEMY;None;WDRUNSGT;;;IMMUNE1;;;;;;;15;Commoner
MTOWWI_D;HUMANOID;LYCANTHROPE;INNOCENT;FIGHTER_MALE_HUMAN;None;MTOWWI;1;MALE;MALE;NEUTRAL;None;WEREWOLF;RUNENEMY;None;WDRUNSGT;;;IMMUNE1;;;;;;;15;Commoner
MTOWWI_E;HUMANOID;LYCANTHROPE;INNOCENT;FIGHTER_MALE_HUMAN;None;MTOWWI;1;MALE;MALE;NEUTRAL;None;WEREWOLF;RUNENEMY;None;WDRUNSGT;;;IMMUNE1;;;;;;;15;Commoner
MTOWWON1;HUMANOID;HUMAN;INNOCENT;PEASANT_MAN;None;MTOWBA;1;MALE;MALE;NEUTRAL;SHOUT;FLAM6;RUNENEMY;MTOWBAZ;WDRUNSGT;;;;;;;;;;15;Commoner
MTOWWON2;HUMANOID;HUMAN;INNOCENT;PEASANT_MAN;None;MTOWBA;1;MALE;MALE;NEUTRAL;SHOUT;FLAM6;RUNENEMY;MTOWBAZ;WDRUNSGT;;;;;;;;;;15;Commoner
MTOWWON3;HUMANOID;HUMAN;INNOCENT;PEASANT_WOMAN;None;ftowba;1;FEMALE;FEMALE;NEUTRAL;SHOUT;FLAM6;RUNENEMY;FTOWBAZ;WDRUNSGT;;;;;;;;;;15;Commoner
MTWBAX_A;HUMANOID;HUMAN;INNOCENT;STATIC_PEASANT_MAN;None;MTOWBA;1;MALE;MALE;NEUTRAL;SHOUT;MTOWBAZ;None;None;None;;;;;;;;;;15;Commoner
MTWBAX_B;HUMANOID;HUMAN;INNOCENT;STATIC_PEASANT_MAN;None;MTOWBA;1;MALE;MALE;NEUTRAL;SHOUT;MTOWBAZ;None;None;None;;;;;;;;;;15;Commoner
MTWBAX_C;HUMANOID;HUMAN;INNOCENT;STATIC_PEASANT_MAN;None;MTOWBA;1;MALE;MALE;NEUTRAL;SHOUT;MTOWBAZ;None;None;None;;;;;;;;;;15;Commoner
MTWBAX_D;HUMANOID;HUMAN;INNOCENT;STATIC_PEASANT_MAN;None;MTOWBA;1;MALE;MALE;NEUTRAL;SHOUT;MTOWBAZ;None;None;None;;;;;;;;;;15;Commoner
MTWBAX_E;HUMANOID;HUMAN;INNOCENT;STATIC_PEASANT_MAN;None;MTOWBA;1;MALE;MALE;NEUTRAL;SHOUT;MTOWBAZ;None;None;None;;;;;;;;;;15;Commoner
MTWSLIM;HUMANOID;HUMAN;INNOCENT;PEASANT_MAN;MTWSLIM;DORK;1;MALE;MALE;NEUTRAL;SHOUT;None;RUNENEMY;None;WDRUNSGT;;;;;;;;;;15;Commoner
MTWSLIM2;HUMANOID;HUMAN;INNOCENT;PEASANT_MAN;MTWSLIM2;None;1;MALE;MALE;NEUTRAL;SHOUT;None;None;None;WDRUNSGT;;;;;;;;;;15;Commoner
MTWSLIM3;HUMANOID;HUMAN;INNOCENT;PEASANT_MAN;MTWSLIM3;None;1;MALE;MALE;NEUTRAL;SHOUT;None;None;None;WDRUNSGT;;;;;;;;;;15;Commoner
MULAHE;HUMANOID;HALFORC;CLERIC;CLERIC_MALE_HALFORC;Mulahey;MULAHE;5;MALE;MALE;NEUTRAL;None;MULAHEY;PRIEST3;None;WTASIGHT;;SHLD16;RING22;;;BLUN06;;;;650;Mulahey
MULTI2;HUMANOID;ELF;FIGHTER_MAGE;MAGE_MALE_ELF;None;;1;MALE;MALE;PC;None;None;None;None;DPLAYER3;;;;;;STAF01;;;;0;<Invalid Strref -1>
MUTAMI;HUMANOID;GNOME;MAGE;MAGE_MALE_GNOME;MUTAMIN;MUTAMI;6;MALE;MALE;NEUTRAL;SHOUT;shoutdlg;MAGE5;WTASIGHT;None;;;;;;STAF01;;;;1200;Mutamin
MYSMER;HUMANOID;HUMAN;INNOCENT;NOBLE_MAN;None;mysmer;0;MALE;MALE;NEUTRAL;None;MYSMER;None;None;wtrunsgt;;;;;;;;;;35;Merchant
NAAMAN;HUMANOID;HUMAN;MAGE_THIEF;THIEF_MALE_HUMAN;NAAMAN;naaman;9;MALE;MALE;NEUTRAL;SHOUT;MAGE6;None;LEAVECH7;wtarsgt;;;;;;DAGG05;DAGG01;;;2000;Naaman
NADARI;HUMANOID;DWARF;INNOCENT;THIEF_MALE_DWARF;nadari;nadari;1;MALE;MALE;NEUTRAL;;shout;None;None;WDRUNSGT;;SHLD09;;;;Dagg01;;;;15;Nadarin
NADER;HUMANOID;HALFLING;THIEF;THIEF_MALE_HALFLING;NADER;None;7;MALE;MALE;NEUTRAL;SHOUT;ATTKALLY;gretek;None;WDARSGT;;;;;;BOW05;DAGG01;;;750;Nader
NADINE;HUMANOID;HALFLING;INNOCENT;THIEF_FEMALE_HALFLING_LOW;Nadine;NADIN;1;FEMALE;FEMALE;NEUTRAL;None;None;None;None;WTRUNSGT;;;;;;;;;;15;Nadine
NALIN;HUMANOID;HUMAN;CLERIC;CLERIC_MALE_HUMAN;NALIN;nalin;7;MALE;MALE;NEUTRAL;SHOUT;PRIEST4;None;None;wtasight;;;;;;BLUN05;;;;1400;Nalin
NANTRI;HUMANOID;HUMAN;FIGHTER;FIGHTER_MALE_HUMAN;None;NANTRI;8;MALE;MALE;NEUTRAL;None;None;None;None;WTASIGHT;;;;;;DAGG02;;;;920;Nantrin Bellowglyn
NARCIL;HUMANOID;ELF;MAGE;MAGE_MALE_ELF;NARCIL;NARCIL;7;MALE;MALE;NEUTRAL;SHOUT;NARC;MAGE4;None;WTASIGHT;;;;;;DAGG01;;;;1400;Narcillicus Harwilliger Neen
NARLEN;HUMANOID;HUMAN;THIEF;THIEF_MALE_HUMAN;Narlen;narlen;7;MALE;MALE;NEUTRAL;None;NARLEN;None;None;wtarsgt;;;;;;BOW05;SW1H07;;;975;Narlen Darkwalk
NARRAT;HUMANOID;NO_RACE;NO_CLASS;DOOM_GUARD;NARRAT;narrat;8;NIETHER;MALE;NEUTRAL;Initdlg;None;None;None;None;;;;MAGE01;;;;;;0;<Invalid Strref -1>
NARRAT2;HUMANOID;NO_RACE;NO_CLASS;DOOM_GUARD;NARRAT2;narrat2;8;NIETHER;MALE;NEUTRAL;NARRAT2;None;None;None;None;;;;MAGE01;;;;;;0;Dradeel
NASHA;HUMANOID;DWARF;INNOCENT;CLERIC_FEMALE_DWARF;None;NASHA;8;FEMALE;FEMALE;NEUTRAL;None;PRIEST4;None;None;WTASIGHT;;;;;;BLUN06;;;;600;Nasha
NATASH;HUMANOID;HUMAN;MAGE;MAGE_FEMALE_HUMAN;NATASHA;None;9;FEMALE;FEMALE;ENEMY;SHOUT;MAGE5;None;None;wtasight;;;;;;DAGG01;;;;1200;Natasha
NEADOY;HUMANOID;HUMAN;MAGE;FAT_MAN;NEADOY;NEADOY;1;MALE;MALE;NEUTRAL;NEADOY;None;None;None;;;;;MINHP1;;;;;;0;Adoy
NEB;HUMANOID;GNOME;THIEF;THIEF_MALE_GNOME;neb;neb;3;MALE;MALE;NEUTRAL;INITNEB;None;None;None;None;;;MINHP1;;;;;;;175;Neb
NECHICK1;ANIMAL;NO_RACE;FOOD_CREATURE;CHICKEN;None;None;1;MALE;MALE;NEUTRAL;None;None;None;None;wdrunsgt;;;;;;;;;;1;Chicken
NEDEER1;ANIMAL;NO_RACE;FOOD_CREATURE;DEER;None;None;1;MALE;MALE;NEUTRAL;genshy;prey;None;None;WDRUNSGT;;;;;;;;;;65;Deer
NEEKANDO;HUMANOID;HUMAN;MAGE;MAGE_MALE_HUMAN;NEEKANDO;NEEKANDO;10;MALE;MALE;NEUTRAL;None;OHMADD01;None;None;;;;;;;STAF01;;;;500;Ekandor
NEERA;HUMANOID;HALF_ELF;MAGE;MAGE_FEMALE_ELF;NEERA;NEERA;1;FEMALE;FEMALE;NEUTRAL;NEERA;None;None;;DPLAYER;;;;;;STAFN1;SLNG01;;;0;Neera
NEERA2;HUMANOID;HALF_ELF;MAGE;MAGE_FEMALE_ELF;NEERA;NEERA;2;FEMALE;FEMALE;NEUTRAL;NEERA;None;None;;DPLAYER;;;;;;STAFN1;SLNG01;;;0;Neera
NEERA4;HUMANOID;HALF_ELF;MAGE;MAGE_FEMALE_ELF;NEERA;NEERA;4;FEMALE;FEMALE;NEUTRAL;NEERA;None;None;;DPLAYER;;;;;;STAFN1;SLNG01;;;0;Neera
NEERA6;HUMANOID;HALF_ELF;MAGE;MAGE_FEMALE_ELF;NEERA;NEERA;6;FEMALE;FEMALE;NEUTRAL;NEERA;None;None;;DPLAYER;;;;;;STAFN1;SLNG01;;;0;Neera
NEERA7;HUMANOID;HALF_ELF;MAGE;MAGE_FEMALE_ELF;NEERA;BDNEERA;7;FEMALE;FEMALE;NEUTRAL;BDNEERA;BDNEERAC;BDFORT;;;;;;;;STAFN1;SLNG02;;;0;Neera
NEGOB01;HUMANOID;KOBOLD;THIEF;GOBLIN_BOW;NEGOB01;;1;MALE;MALE;NEUTRAL;NEGOBLIN;None;None;;WTASIGHT;;;;;;BOW01;;;;20;Goblin
NEGOB02;HUMANOID;HOBGOBLIN;HOBGOBLIN;GOBLIN_AXE;None;;1;MALE;MALE;ENEMY;None;None;KOBOLDF;None;WTASIGHT;;;;;;Ax1h01;;;;20;Goblin
NEGOB03;HUMANOID;HOBGOBLIN;HOBGOBLIN;GOBLIN_AXE;None;;1;MALE;MALE;NEUTRAL;NEGOBLIN;None;KOBOLDF;None;WTASIGHT;;;;;;AX1H01;;;;20;Goblin
NEGUAR01;HUMANOID;KOBOLD;THIEF;GOBLIN_BOW;NEGUAR01;NEGOBB01;1;MALE;MALE;NEUTRAL;NEGOBLIN;INITDLG;None;;WTASIGHT;;;;;;BOW01;;;;20;Goblin
NEGUAR02;HUMANOID;KOBOLD;THIEF;GOBLIN_BOW;NEGUAR02;NEGOBB02;1;MALE;MALE;NEUTRAL;NEGOBLIN;None;None;;;;;;;;BOW01;;;;20;Goblin
NEINVI;MONSTER;NO_RACE;NO_CLASS;DOOM_GUARD;NEINVI;NERILSA;8;NIETHER;MALE;NEUTRAL;;;None;None;None;;;REF1;MINHP1;IMMUNE1;;;;;0;<Invalid Strref -1>
NEIRA;HUMANOID;HUMAN;CLERIC;CLERIC_FEMALE_HUMAN;NEIRA;neira;5;FEMALE;FEMALE;NEUTRAL;INITDLG;None;PRIEST3;None;wtasight;HELM05;SHLD03;;;;BLUN01;;;;650;Neira
NELIK;HUMANOID;HALFLING;THIEF;THIEF_MALE_HALFLING;NELIK;FOOLS;5;MALE;MALE;NEUTRAL;GORPGANG;WTARSGT;None;SEEENEMY;None;;;;;;DART01;DAGG05;DART01;DAGG01;50;Nelik
NELORI;HUMANOID;HUMAN;INNOCENT;STATIC_PEASANT_MAN;None;nelori;1;MALE;MALE;NEUTRAL;WDRUNBE;None;None;None;None;;;;;;;;;;15;Nelorin
NEMAGREB;HUMANOID;ELF;RANGER;FIGHTER_MALE_ELF;NEMAGREB;NEMAGREB;1;MALE;MALE;NEUTRAL;delquest;shout;None;WTASIGHT;;;;;;;;;BOW03;;65;Magreb
NEMEKLIN;HUMANOID;HALFLING;THIEF;THIEF_MALE_HALFLING;NEMEKLIN;NEMEKLIN;3;MALE;MALE;NEUTRAL;SHOUT;THIEF4;None;NEMEKLIN;WTASIGHT;;;;;;SW1H07;;;;200;Meklin
NEMOOSE1;ANIMAL;NO_RACE;NO_CLASS;MOOSE;moose01;;1;MALE;MALE;NEUTRAL;None;None;PREY;None;WDRUNSGT;;;;;;;;;;65;Moose
NEMPHR;HUMANOID;HUMAN;MAGE;MAGE_FEMALE_HUMAN;Nemphre;nemphr;9;FEMALE;FEMALE;NEUTRAL;;MAGE4;None;None;wtasight;;;;;;DAGG01;;;;1200;Nemphre
NEOGRE;GIANTHUMANOID;OGRE;OGRE;OGRE;NEOGRE;;4;NIETHER;MALE;ENEMY;None;None;WTASIGHT;None;None;;;;;;SW2H01;;;;350;Ogre Berserker
NERABIT1;ANIMAL;RABBIT;NO_CLASS;RABBIT;rabbit01;None;1;MALE;MALE;NEUTRAL;None;None;PREY;None;WDRUNSGT;;;;;;;;;;7;Rabbit
NERILSA;HUMANOID;HUMAN;RANGER;FIGHTER_FEMALE_HUMAN;NERILSA;NERILSA;1;FEMALE;FEMALE;NEUTRAL;NERILSA;None;None;None;;HELM01;SW1H07;;;;;;SW1H07;;0;Rilsa
NEROGDOK;HUMANOID;HOBGOBLIN;THIEF;HOBGOBLIN;NEROGDOK;NEROGDOK;5;MALE;MALE;NEUTRAL;NEROGDOK;OHFGTK01;NONE;;NEGOBLIN;;;;;;COMPB06;COMPS02;;;400;Rogdok
NESQRL;ANIMAL;RABBIT;NO_CLASS;SQUIRREL;NESQRL;NESQRL;1;MALE;MALE;NEUTRAL;None;None;None;None;WDRUNSGT;;;;;;;;;;1;Squirrel
NESSIE;HUMANOID;HUMAN;INNOCENT;PEASANT_WOMAN;NESSIE;nessie;1;FEMALE;FEMALE;NEUTRAL;SHOUT;WDRUNSGT;None;None;None;;;;;;;;;;15;Nessie
NESTOR;HUMANOID;ELF;RANGER;FIGHTER_MALE_ELF;NESTOR;nestor;6;MALE;MALE;NEUTRAL;SHOUT;INITDLG;None;WTASIGHT;None;;;;;;SPER01;BOW03;;;300;Nestor
NETHAY01;HUMANOID;HUMAN;MAGE;MAGE_MALE_HUMAN;NETHAY01;NETHAY01;5;MALE;MALE;NEUTRAL;NONE;OHMADD01;NONE;NONE;;;;;;;;;;;350;Thayan Wizard
NETHBARB;HUMANOID;HALFORC;FIGHTER;FIGHTER_MALE_HUMAN;NETHBARB;;5;MALE;MALE;ENEMY;;OHGN01;OHFGBA01;NONE;;;;;;;SPER01;;;;350;Thayan Bodyguard
NETHGUA1;HUMANOID;HUMAN;FIGHTER;FIGHTER_MALE_HUMAN;NETHGUA1;;1;MALE;MALE;NEUTRAL;SHOUT;SEEENEMY;None;None;WTASIGHT;;;;;;SW1H04;;;;65;Thayan Bodyguard
NETHGUA2;HUMANOID;HUMAN;FIGHTER;FIGHTER_MALE_HUMAN;NETHGUA2;;1;MALE;MALE;NEUTRAL;SHOUT;SEEENEMY;None;None;WTASIGHT;;;;;;SW1H04;;;;65;Thayan Bodyguard
NEUMBER;MONSTER;UMBERHULK;UMBERHULK;UMBER_HULK;NEUMBER;;6;MALE;MALE;ENEMY;GENSHT01;None;None;UMBHUL01;WTASIGHT;;;;;;UMBER01;;;;4000;Umber Hulk
NEVILL;HUMANOID;HUMAN;FIGHTER;FIGHTER_MALE_HUMAN;NEVILLE;nevill;6;MALE;MALE;NEUTRAL;SHOUT;NEVILL;None;None;WTASIGHT;;;;;;SW1H05;;;;600;Neville
NEXLIT;HUMANOID;KOBOLD;KOBOLD_XVART;KOBOLD_XVART;Nexlit;NEXLIT;1;MALE;MALE;NEUTRAL;shoutdlg;None;XVART;None;WTASIGHT;;;;;;SW1H07;;;;35;Nexlit the Xvart
NHUNTC;HUMANOID;HUMAN;FIGHTER;FIGHTER_MALE_HUMAN_LOW;None;nhuntc;2;MALE;MALE;NEUTRAL;None;None;None;None;WTARSGT;;;;;;BOW03;SW1H04;;;120;Palin
NIEMAI;HUMANOID;HUMAN;MAGE;MAGE_MALE_HUMAN;NIEMAIN;niemai;9;MALE;MALE;NEUTRAL;SHOUT;NIEMAIN;MAGE6;WTASIGHT;None;;;RING04;;;DAGG01;;;;1200;Niemain
NIKLOS;HUMANOID;HUMAN;THIEF;THIEF_MALE_HUMAN;niklos;niklos;7;MALE;MALE;NEUTRAL;None;niklos;None;None;wtasight;;;;;;DAGG05;;;;1400;Niklos
NIKOLA;HUMANOID;HUMAN;INNOCENT;PEASANT_MAN;NIKOLAI;NIKOLA;1;MALE;MALE;NEUTRAL;SHOUT;;RUNENEMY;None;WDRUNSGT;;;;;;;;;;15;Nikolai
NILA;HUMANOID;HUMAN;INNOCENT;THIEF_FEMALE_HUMAN;None;nila;2;FEMALE;FEMALE;NEUTRAL;None;None;None;c#stdstr;wtrunsgt;;;;;;SW1H07;;;;35;Nila
NIMBUL;HUMANOID;HUMAN;MAGE_THIEF;THIEF_MALE_HUMAN;NIMBUL;nimbul;7;MALE;MALE;NEUTRAL;shoutdlg;MAGE2;None;None;wtarsgt;;;RING21;;;SW1H08;AX1H04;;;650;Nimbul
NIMFUR;HUMANOID;ELF;INNOCENT;FIGHTER_FEMALE_ELF;None;nimfur;6;FEMALE;FEMALE;NEUTRAL;None;None;None;None;WTARSGT;;;;;;BOW01;DAGG01;;;600;Nim Furlwing
NISHRUSU;MONSTER;MIST;MIST;NISHRUU;None;;9;SUMMONED;MALE;CONTROLLED;Nishru01;None;None;None;None;;;;;;NISHRUU;;;;1000;Nishruu
NIVEK;HUMANOID;HUMAN;INNOCENT;PEASANT_MAN;NIVEK;kevin;1;MALE;MALE;NEUTRAL;SHOUT;INITDLG;None;RUNENEMY;WDRUNSGT;;;;;;;;;;15;Nivek
NOBBAX_A;HUMANOID;HUMAN;INNOCENT;STATIC_NOBLE_MAN;None;NOBLBA;1;MALE;MALE;NEUTRAL;SHOUT;None;None;NOBLBAZ;None;;;;;;;;;;15;Nobleman
NOBBAX_B;HUMANOID;HUMAN;INNOCENT;STATIC_NOBLE_MAN;None;NOBLBA;1;MALE;MALE;NEUTRAL;SHOUT;NOBLBAZ;None;None;None;;;;;;;;;;15;Nobleman
NOBBAX_C;HUMANOID;HUMAN;INNOCENT;STATIC_NOBLE_MAN;None;NOBLBA;1;MALE;MALE;NEUTRAL;SHOUT;NOBLBAZ;None;None;None;;;;;;;;;;15;Nobleman
NOBBAX_D;HUMANOID;HUMAN;INNOCENT;STATIC_NOBLE_MAN;None;NOBLBA;1;MALE;MALE;NEUTRAL;SHOUT;NOBLBAZ;None;None;None;;;;;;;;;;15;Nobleman
NOBBAX_E;HUMANOID;HUMAN;INNOCENT;STATIC_NOBLE_MAN;None;NOBLBA;1;MALE;MALE;NEUTRAL;SHOUT;NOBLBAZ;None;None;None;;;;;;;;;;15;Nobleman
NOBL10;HUMANOID;HUMAN;INNOCENT;NOBLE_MAN;None;nobl10;1;MALE;MALE;NEUTRAL;SHOUT;RUNENEMY;None;None;WTRUNSGT;;;;;AMUL07;;;;;15;Gerard Travenhurst
NOBL11;HUMANOID;HUMAN;INNOCENT;NOBLE_MAN;None;nobl11;1;MALE;MALE;NEUTRAL;SHOUT;RUNENEMY;None;None;WTRUNSGT;;;;;;;;;;15;Nobleman
NOBL12;HUMANOID;HUMAN;INNOCENT;NOBLE_MAN;None;nobl12;1;MALE;MALE;NEUTRAL;SHOUT;RUNENEMY;None;None;WTRUNSGT;;;;;;;;;;15;Nobleman
NOBL13;HUMANOID;HUMAN;INNOCENT;NOBLE_MAN;None;nobl13;1;MALE;MALE;NEUTRAL;SHOUT;RUNENEMY;None;None;WTRUNSGT;;;;;;;;;;15;Nobleman
NOBL14;HUMANOID;HUMAN;INNOCENT;NOBLE_MAN;None;nobl14;1;MALE;MALE;NEUTRAL;SHOUT;RUNENEMY;None;None;WTRUNSGT;;;;;;;;;;15;Nobleman
NOBL15;HUMANOID;HUMAN;INNOCENT;NOBLE_MAN;None;nobl15;1;MALE;MALE;NEUTRAL;SHOUT;RUNENEMY;None;None;WTRUNSGT;;;;;;;;;;15;Nobleman
NOBL2;HUMANOID;HUMAN;INNOCENT;NOBLE_MAN;None;nobl2;1;MALE;MALE;NEUTRAL;INITDLG;RUNENEMY;None;None;WTRUNSGT;;;;;;;;;;15;Nobleman
NOBL3;HUMANOID;HUMAN;INNOCENT;NOBLE_MAN;None;nobl3;1;MALE;MALE;NEUTRAL;SHOUT;RUNENEMY;None;None;WTRUNSGT;;;;;;;;;;15;Nobleman
NOBL4;HUMANOID;HUMAN;INNOCENT;NOBLE_MAN;None;nobl4;1;MALE;MALE;NEUTRAL;SHOUT;RUNENEMY;None;None;WTRUNSGT;;;;;;;;;;15;Thurston
NOBL5;HUMANOID;HUMAN;INNOCENT;NOBLE_MAN;None;nobl5;1;MALE;MALE;NEUTRAL;SHOUT;RUNENEMY;None;None;WTRUNSGT;;;;;;;;;;15;Quincy
NOBL6;HUMANOID;HUMAN;INNOCENT;NOBLE_MAN;None;nobl6;1;MALE;MALE;NEUTRAL;SHOUT;RUNENEMY;None;None;WTRUNSGT;;;;;;;;;;15;Christian
NOBL7;HUMANOID;HUMAN;INNOCENT;NOBLE_MAN;None;nobl7;1;MALE;MALE;NEUTRAL;SHOUT;RUNENEMY;None;None;WTRUNSGT;;;;;;;;;;15;Marlon
NOBL8;HUMANOID;HUMAN;INNOCENT;NOBLE_MAN;None;nobl8;1;MALE;MALE;NEUTRAL;SHOUT;RUNENEMY;None;None;WTRUNSGT;;;RING17;;;;;;;15;Nobleman
NOBL9;HUMANOID;HUMAN;INNOCENT;NOBLE_MAN;None;nobl9;1;MALE;MALE;NEUTRAL;SHOUT;RUNENEMY;None;None;WTRUNSGT;;;;;;;;;;15;Nobleman
NOBLAY;HUMANOID;HUMAN;INNOCENT;SLEEPING_MAN_HUMAN;None;noblay;1;MALE;MALE;NEUTRAL;SHOUT;None;None;None;None;;;;;;;;;;15;Nobleman
NOBLBA;HUMANOID;HUMAN;INNOCENT;NOBLE_MAN;None;NOBLBA;1;MALE;MALE;NEUTRAL;SHOUT;NOBLBAZ;RUNENEMY;None;WDRUNSGT;;;;;;;;;;15;Nobleman
NOBLBAZ;HUMANOID;HUMAN;INNOCENT;STATIC_NOBLE_MAN;None;NOBLBA;1;MALE;MALE;NEUTRAL;SHOUT;NOBLBAZ;None;None;None;;;;;;;;;;15;Nobleman
NOBLBA_A;HUMANOID;HUMAN;INNOCENT;NOBLE_MAN;None;NOBLBA;1;MALE;MALE;NEUTRAL;SHOUT;NOBLBAZ;RUNENEMY;None;WDRUNSGT;;;;;;;;;;15;Nobleman
NOBLBA_B;HUMANOID;HUMAN;INNOCENT;NOBLE_MAN;None;NOBLBA;1;MALE;MALE;NEUTRAL;SHOUT;NOBLBAZ;RUNENEMY;None;WDRUNSGT;;;;;;;;;;15;Nobleman
NOBLBA_C;HUMANOID;HUMAN;INNOCENT;NOBLE_MAN;None;NOBLBA;1;MALE;MALE;NEUTRAL;SHOUT;NOBLBAZ;RUNENEMY;None;WDRUNSGT;;;;;;;;;;15;Nobleman
NOBLBA_D;HUMANOID;HUMAN;INNOCENT;NOBLE_MAN;None;NOBLBA;1;MALE;MALE;NEUTRAL;SHOUT;NOBLBAZ;RUNENEMY;None;WDRUNSGT;;;;;;;;;;15;Nobleman
NOBLBA_E;HUMANOID;HUMAN;INNOCENT;NOBLE_MAN;None;NOBLBA;1;MALE;MALE;NEUTRAL;SHOUT;NOBLBAZ;RUNENEMY;None;WDRUNSGT;;;;;;;;;;15;Nobleman
NOBLPA;HUMANOID;HUMAN;INNOCENT;NOBLE_MAN;None;None;1;MALE;MALE;NEUTRAL;SHOUT;NOBLPA;RUNENEMY;None;WTRUNSGT;;;;;;;;;;15;Nobleman
NOBLPA1;HUMANOID;HUMAN;INNOCENT;NOBLE_MAN;None;NOBLPA1;1;MALE;MALE;NEUTRAL;SHOUT;NOBLPA1;RUNENEMY;None;WTRUNSGT;;;;;;;;;;15;Nobleman
NOBLPA2;HUMANOID;HUMAN;INNOCENT;NOBLE_MAN;None;NOBLPA2;1;MALE;MALE;NEUTRAL;SHOUT;NOBLPA2;RUNENEMY;None;WTRUNSGT;;;;;;;;;;15;Nobleman
NOBLPA3;HUMANOID;HUMAN;INNOCENT;NOBLE_MAN;None;NOBLPA3;1;MALE;MALE;NEUTRAL;SHOUT;NOBLPA3;RUNENEMY;None;WTRUNSGT;;;;;;;;;;15;Nobleman
NOBLPA4;HUMANOID;HUMAN;INNOCENT;NOBLE_MAN;None;None;1;MALE;MALE;NEUTRAL;SHOUT;NOBLPA4;RUNENEMY;None;WTRUNSGT;;;;;;;;;;15;Nobleman
NOBLPA5;HUMANOID;HUMAN;INNOCENT;NOBLE_MAN;None;None;1;MALE;MALE;NEUTRAL;SHOUT;NOBLPA5;RUNENEMY;None;WTRUNSGT;;;;;;;;;;15;Nobleman
NOBLSN_A;HUMANOID;HUMAN;INNOCENT;STATIC_NOBLE_MAN_MATTE;None;noblba;1;MALE;MALE;NEUTRAL;SHOUT;None;None;None;None;;;;;;;;;;15;Nobleman
NOBLSN_B;HUMANOID;HUMAN;INNOCENT;STATIC_NOBLE_MAN_MATTE;None;noblba;1;MALE;MALE;NEUTRAL;SHOUT;None;None;None;None;;;;;;;;;;15;Nobleman
