
file;general;race;class;anim;deathvar;dialog;level;gender;sex;allegiance;overrideScript;classScript;raceScript;generalScript;defaultScript;helmet;shield;lring;rring;amulet;weapon1;weapon2;weapon3;weapon4;xpv;name
RUFPAL2;HUMANOID;HUMAN;FIGHTER;FIGHTER_MALE_HUMAN;rufpal2;rufpal2;9;MALE;MALE;NEUTRAL;GPSHOUT;RUFPAL;None;WTASIGHT;None;;;;;;blun01;;;;26;Ruffian
RUMAR;HUMANOID;HUMAN;INNOCENT;NOBLE_MAN;Rumar;rumar;1;MALE;MALE;NEUTRAL;SHOUT;RUMAR;None;None;wtrunsgt;;;;;;;;;;15;Rumar
RUMAR01;HUMANOID;HUMAN;MAGE;MAGE_FEMALE_HUMAN;rumar01;rumar01;14;FEMALE;FEMALE;NEUTRAL;initrg10;Mage14M;;WTARSGT;;;;;;;DAGG01;staf02;;;4000;Umar
RUMAR02;HUMANOID;DEMONIC;TANARI;TANARRI;demnab;None;7;NIETHER;MALE;ENEMY;GENSHT01;TANARI;None;None;wtasight;;;reghp2;RINGDEMN;;B3-12;;;;0;Nabassu
RUMAR03;MONSTER;IMP;IMP;IMP;rumar03;rumar03;6;NIETHER;MALE;NEUTRAL;GENSHT01;None;mage8b;None;wtasight;;;REGHP1;IMMUNE1;;IMP;dart03;;;1400;Imp
RYAN;HUMANOID;HUMAN;FIGHTER_CLERIC;CLERIC_MALE_HUMAN;NobleOrder;knight;14;MALE;MALE;ENEMY;NORDER;None;None;None;WTARSGT;HELM08;shld13;;;;;sw1h20;;;7730;Sir Paritin
RYLOCK;HUMANOID;HUMAN;BARD;THIEF_MALE_HUMAN;Rylock;Rylock;15;MALE;MALE;NEUTRAL;HARPER;SHOUT;mage10A;None;WTASIGHT;helmnoan;;;ring06;;sw1h05;;;;4300;Rylock
RYNNPC06;HUMANOID;HUMAN;FIGHTER;FIGHTER_FEMALE_HUMAN;RYNNPC06;RYNN;6;FEMALE;FEMALE;NEUTRAL;;;;RYNNNPC;WTASIGHT;;DAGG03;RING09;;;SW1H07;;;;450;Rynn
RYNNPC11;HUMANOID;HUMAN;FIGHTER;FIGHTER_FEMALE_HUMAN;RYNNPC11;RYNN;11;FEMALE;FEMALE;NEUTRAL;;;;RYNNNPC;WTASIGHT;;DAGG03;RING09;;;SW1H08;;;;450;Rynn
RYNNPC15;HUMANOID;HUMAN;FIGHTER;FIGHTER_FEMALE_HUMAN;RYNNPC15;RYNN;15;FEMALE;FEMALE;NEUTRAL;;;;RYNNNPC;WTASIGHT;;DAGG03;RING09;;;SW1H09;;;;450;Rynn
RYNNPC19;HUMANOID;HUMAN;FIGHTER;FIGHTER_FEMALE_HUMAN;RYNNPC19;RYNN;19;FEMALE;FEMALE;NEUTRAL;;;;RYNNNPC;WTASIGHT;;DAGG03;RING09;RING07;;SW1H74;;;;450;Rynn
RZOMB01;UNDEAD;ZOMBIE;ZOMBIE_NORMAL;ZOMBIE;None;zombie;5;NIETHER;MALE;ENEMY;GENSHT01;RZOMB01;None;None;wtasight;;;RING94;IMMUNE1;;B3-12;;;;975;Zombie
SAERK;HUMANOID;HUMAN;FIGHTER_CLERIC;CLERIC_MALE_HUMAN_LOW;Saerk;saerk;14;MALE;MALE;NEUTRAL;saerk;useitem;pries18d;None;None;;;;RING34;;BLUN07;SLNG02;;;9000;Saerk Farrahd
SAHAMB01;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN;sahamb01;None;11;MALE;MALE;ENEMY;sahamb01;None;sahdie;None;WTASIGHT;;;;;;xbow01;sahstaff;;;3000;Rebel
SAHAMB02;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN;sahamb02;None;11;MALE;MALE;ENEMY;sahamb02;None;sahdie;None;WTASIGHT;;;;;;sahstaff;;;;3000;Rebel
SAHAMB03;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN;sahamb03;None;8;FEMALE;FEMALE;ENEMY;sahamb03;None;sahdie;None;WTASIGHT;;;;;;sahstaff;;;;3000;Rebel
SAHAMB04;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN;sahamb04;None;11;MALE;MALE;ENEMY;sahamb04;None;None;None;WTASIGHT;;;;;;xbow01;sahspear;;;3000;Sahuagin
SAHAMB05;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN;sahamb05;None;11;MALE;MALE;ENEMY;sahamb05;None;None;None;WTASIGHT;;;;;;sahspear;;;;3000;Sahuagin
SAHAMB06;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN;sahamb06;None;8;FEMALE;FEMALE;ENEMY;sahamb06;None;None;None;WTASIGHT;;;;;;sahspear;;;;3000;Sahuagin
SAHANGU;HUMANOID;SAHUAGIN;NO_CLASS;SALAMANDER_FROST;None;None;2;SUMMONED;MALE;ENEMY;SAHAMB04;None;None;None;wdasight;;;;;;sper01;;;;3000;Anguiliian
SAHBAR01;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN;None;;4;MALE;MALE;ENEMY;GENSHT01;None;None;None;wtarsgt;;;;;;xbow04;SAHSPEAR;;;270;Sahuagin Baronial Guard
SAHBAR02;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN;None;;6;MALE;MALE;ENEMY;GENSHT01;None;None;None;wtarsgt;;;;;;sper01;xbow04;;;975;Sahuagin Baron
SAHBAR03;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN;sahbar03;sahbar03;6;MALE;MALE;NEUTRAL;SAHHCITY;None;None;None;wtarsgt;;;;;;SAHSTAFF;xbow04;;;975;Baron Thelokassyil
SAHBEH01;MONSTER;BEHOLDER;BEHOLDER;BEHOLDER;sahbeh01;sahbeh01;4;NIETHER;MALE;NEUTRAL;sahbeh01;GENSHT01;None;BEHSPE01;WTRUNWAT;;;;;;BEHOLD;;;;4000;Spectator
SAHBEH02;UNDEAD;KUO-TOA;FIGHTER;KUO-TOA;sahbeh02;sahbeh02;16;MALE;MALE;ENEMY;sanddie;None;None;None;WTASIGHT;;;kuoring;;;sper01;;;;7000;Sziltar's Apparition
SAHBEH03;UNDEAD;HUMAN;NO_CLASS;FIGHTER_MALE_HUMAN;sahbeh02;sahbeh03;6;MALE;MALE;ENEMY;REDDEATH;None;None;None;wtasight;HELM13;;RING95;;;FBLADE;;;;8000;Sziltar's Apparition
SAHBEH04;UNDEAD;ELF;FIGHTER_MAGE;FIGHTER_MALE_ELF;sahbeh04;None;14;MALE;MALE;ENEMY;sahbeh04;None;None;None;wtasight;;;;;;sw1h30;;;;10000;Sziltar's Apparition
SAHCAPT0;HUMANOID;SAHUAGIN;NO_CLASS;SAHUAGIN;sahcpt01;sahcpt01;11;MALE;MALE;NEUTRAL;SAHHCITY;SAHENEMY;None;None;WTASIGHT;;;;;;S1-10;;;;3000;Captain Alyittyl
SAHCAPT1;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN;sahcpt01;sahcpt01;11;MALE;MALE;NEUTRAL;SAHHCITY;SAHENEMY;None;None;WTASIGHT;;;;;;sahspear;;;;3000;Captain Alyittyl
SAHCHF01;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN;None;;16;MALE;MALE;ENEMY;GENSHT01;None;None;None;wtarsgt;;;;;;SAHSTAFF;xbow04;;;420;Sahuagin Chieftain
SAHCHF02;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN;sahchf02;sahchf02;14;MALE;MALE;NEUTRAL;;SAHREBEL;SHOUTDL2;REBELFGT;wtarsgt;;;;;;SAHSTAFF;;;;420;Sahuagin Chieftain
SAHCPT01;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN;sahcpt01;sahcpt01;18;MALE;MALE;NEUTRAL;SAHHCITY;SAHENEMY;None;None;wtarsgt;;;;;;xbow04;SAHSPEAR;;;3000;Captain Alyittyl
SAHCPT02;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN;sahcpt02;sahcpt02;18;MALE;MALE;NEUTRAL;SAHHCITY;None;SAHCPT02;None;wtarsgt;;;;;;SAHSPEAR;xbow04;;;270;Captain Feerlattiys
SAHEXTRA;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN;sahextra;None;11;MALE;MALE;NEUTRAL;SAHEXTRA;;SAHENEMY;SAHHCITY;WTASIGHT;;;;;;sahspear;xbow01;;;3000;Sahuagin Royal Guard
SAHGRD01;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN;sahgrd01;sahgrd01;11;MALE;MALE;NEUTRAL;SAHHCITY;None;None;None;wtarsgt;;;;;;SAHSPEAR;xbow01;;;3000;Sahuagin Royal Guard
SAHGRD02;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN;sahgrd02;sahgrd02;11;MALE;MALE;NEUTRAL;SAHHCITY;None;None;None;wtasight;;;;;;sahspear;;;;3000;Sahuagin Royal Guard
SAHGRD03;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN;sahgrd03;sahgrd03;11;MALE;MALE;NEUTRAL;SHOUT12H;None;SAHHCITY;None;wtarsgt;;;;;;sahspear;xbow01;;;3000;Sahuagin Royal Guard
SAHIMP01;HUMANOID;IMP;IMP;IMP;sahimp01;sahimp01;3;NIETHER;MALE;NEUTRAL;sahimp01;None;SHOUTINV;None;;;;REGHP1;IMMUNE1;;IMP;;;;1400;Imp
SAHIMP02;HUMANOID;IMP;IMP;IMP;sahimp02;sahimp02;3;NIETHER;MALE;NEUTRAL;sahimp02;None;None;None;;;;REGHP1;IMMUNE1;;IMP;;;;1400;Imp
SAHIMP03;HUMANOID;IMP;NO_CLASS;ELMINSTER;sahimp03;sahimp03;3;NIETHER;MALE;NEUTRAL;;;None;None;;;;REGHP1;IMMUNE1;minhp1;IMP;;;;0;Elminster
SAHIMP04;HUMANOID;IMP;NO_CLASS;MAGE_MALE_HUMAN;sahimp04;sahimp04;3;NIETHER;MALE;NEUTRAL;;;None;None;;;;REGHP1;IMMUNE1;minhp1;IMP;;;;0;Khelben
SAHIMP05;HUMANOID;IMP;NO_CLASS;MAGE_FEMALE_ELF;sahimp05;sahimp05;3;FEMALE;FEMALE;NEUTRAL;;;None;None;;;;REGHP1;IMMUNE1;minhp1;IMP;;;;0;Alustriel
SAHIMP06;HUMANOID;IMP;NO_CLASS;FIGHTER_MALE_HUMAN;sahimp06;sahimp06;3;MALE;MALE;NEUTRAL;;;None;None;;;;REGHP1;IMMUNE1;minhp1;IMP;;;;0;Piergeiron
SAHIMP07;HUMANOID;IMP;NO_CLASS;DRIZZT;sahimp07;SAHIMP07;3;MALE;MALE;NEUTRAL;;;None;None;;;;REGHP1;IMMUNE1;MINHP1;IMP;;;;0;Drizzt
SAHKIN01;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN_LARGE;None;;13;MALE;MALE;ENEMY;GENSHT01;None;None;None;WTASIGHT;;;;;;s1-4;;;;4000;Sahuagin King
SAHKNG01;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN_LARGE;sahkng01;sahkng01;20;MALE;MALE;NEUTRAL;SAHHCITY;None;SAHKNG01;None;WTASIGHT;;;;;;S1-12;;;;4000;King Ixilthetocal
SAHKNG02;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN_LARGE;sahkng01;sahkng01;12;MALE;MALE;NEUTRAL;SAHHCITY;None;None;None;WTASIGHT;;;;;;SPER08;;;;4000;King Ixilthetocal
SAHLACE;UNDEAD;GHOUL;GHOUL;GHOUL;None;None;5;SUMMONED;MALE;ENEMY;SAHAMB01;None;None;None;wdasight;;;RING95;;;LACEDO;;;;1000;Lacedon
SAHOTY01;GIANTHUMANOID;ETTIN;GIANT;ETTIN;sahoty01;sahoty01;12;MALE;MALE;ENEMY;ds4406;None;None;None;WTASIGHT;;;;;;ETTIN;;;;5000;Ettin
SAHPR1;HUMANOID;SAHUAGIN;CLERIC;SAHUAGIN;sahpr1;sahpr1;20;FEMALE;FEMALE;NEUTRAL;SAHHCITY;SAHPR1;sahpri12;None;wtarsgt;;;;;;sahspear;;;;5000;Royal High Priestess Senityili
SAHPR2;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN_LARGE;sahpr2;sahpr2;20;MALE;MALE;NEUTRAL;;SAHREBEL;SHOUTINV;sahpr2;wtarsgt;;;;;;SPER08;;;;2000;Prince Villynaty
SAHPR3;HUMANOID;SAHUAGIN;CLERIC;SAHUAGIN;sahpr3;sahpr3;20;FEMALE;FEMALE;NEUTRAL;SAHHCITY;None;sahpri12;None;wtarsgt;;;;;;;;;;5000;High Priestess Tlyysixxous
SAHPR4;HUMANOID;SAHUAGIN;CLERIC;SAHUAGIN;sahpr4;sahpr4;20;FEMALE;FEMALE;NEUTRAL;SAHPR4;;SAHREBEL;None;WTASIGHT;;;;;MINHP1;S1-8;;;;5000;Senior Priestess Sallinithyl
SAHPR5;HUMANOID;SAHUAGIN;CLERIC;SAHUAGIN;sahpr5;sahpr5;9;FEMALE;FEMALE;NEUTRAL;SAHHCITY;;sahpri12;None;wtasight;;;;;;SAHSPEAR;;;;2000;Priestess of Sekolah
SAHPRI01;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN_LARGE;None;;10;MALE;MALE;ENEMY;GENSHT01;None;None;None;WTASIGHT;;;;;;s1-4;;;;2000;Sahuagin Prince
SAHPRI02;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN;None;;11;FEMALE;FEMALE;ENEMY;GENSHT01;sahpri12;None;None;wtarsgt;;;;;;sahspear;xbow04;;;5000;Royal High Priestess
SAHRAMB1;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN;sahramb1;;8;MALE;MALE;ENEMY;gpshout;None;None;None;wtarsgt;;;;;;SAHSTAFF;xbow04;;;2000;Rebel
SAHRAMB2;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN;sahramb2;;8;MALE;MALE;ENEMY;gpshout;gpskel1;None;None;wtarsgt;;;;;;sahstaff;xbow04;;;2000;Rebel
SAHRAMB3;HUMANOID;SAHUAGIN;CLERIC;SAHUAGIN;sahramb3;sahramb3;14;FEMALE;FEMALE;NEUTRAL;gpshout;pries14t;None;None;wtarsgt;;;;;;sahstaff;;;;8000;Priestess
SAHRAMB4;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN;sahramb4;;11;MALE;MALE;ENEMY;gpshout;gparcher;None;None;wtarsgt;;;;;;xbow01;sahstaff;;;3000;Rebel
SAHRAMB5;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN;sahramb5;;11;MALE;MALE;ENEMY;gpshout;None;None;None;wtarsgt;;;;;;xbow01;sahstaff;;;3000;Rebel
SAHRAR01;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN;sahrar01;sahrar01;11;MALE;MALE;ENEMY;NOAMBUSH;None;None;None;wtarsgt;;;;;;xbow01;sahstaff;;;3000;Rebel
SAHREB02;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN_LARGE;sahreb02;None;20;MALE;MALE;NEUTRAL;SAHHCITY;REBELFGT;None;sahpr2;WTASIGHT;;;;minhp1;;S1-8;;;;2000;Prince Villynaty
SAHRGR01;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN;sahrgr01;sahrgr01;11;MALE;MALE;NEUTRAL;None;None;SAHREBEL;None;wtarsgt;;;;;;xbow04;sahstaff;;;3000;Rebel
SAHRGR02;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN;sahrgr02;sahrgr02;11;MALE;MALE;NEUTRAL;None;None;SAHREBEL;None;wtarsgt;;;;;;xbow01;sahstaff;;;3000;Rebel
SAHRGR03;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN;sahrgr03;sahrgr03;11;MALE;MALE;NEUTRAL;SAHHCITY;SAHREBEL;None;None;wtarsgt;;;;;;xbow04;sahstaff;;;3000;Rebel
SAHRNT01;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN;sahrnt01;sahrnt01;11;MALE;MALE;ENEMY;NOAMBUSH;None;None;None;wtarsgt;;;;;;xbow01;sahstaff;;;3000;Rebel
SAHRYL01;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN;None;;11;MALE;MALE;ENEMY;GENSHT01;None;None;None;wtarsgt;;;;;;sahspear;xbow04;;;3000;Sahuagin Royal Guard
SAHSKEL;UNDEAD;SKELETON;SKELETON_WARRIOR;SKELETON_WARRIOR;None;None;9;SUMMONED;MALE;ENEMY;SAHAMB01;None;None;None;wdasight;HELM08;;RING95;;;SW2H02;;;;4000;Skeleton Warrior
SAHSPC01;UNDEAD;SPECTRE;SPECTRE;MAGE_MALE_HUMAN;sahspc01;sahspc01;5;NIETHER;MALE;NEUTRAL;SHOUTDLG;None;None;DAO01;WTASIGHT;;;ghost;ring95;;spectr;;;;5000;Specter
SAHSSS01;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN;Sahsss01;;3;MALE;MALE;ENEMY;gpshout;None;sahdie;None;wtarsgt;;;;;;xbow01;sahstaff;;;175;Rebel
SAHSSS02;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN;Sahsss02;;3;MALE;MALE;ENEMY;gpshout;None;sahdie;None;wtarsgt;;;;;;xbow04;sahstaff;;;175;Rebel
SAHSSS03;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN;sahsss03;;3;MALE;MALE;ENEMY;gpshout;SAHSSS03;sahdie;None;wtarsgt;;;;;;xbow01;sahstaff;;;175;Rebel
SAHUAG01;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN;None;;3;MALE;MALE;ENEMY;GENSHT01;None;None;None;wtarsgt;;;;;;XBOW01;sahspear;;;175;Sahuagin
SAHZOM01;UNDEAD;ZOMBIE;ZOMBIE_NORMAL;ZOMBIE;sahzom01;sahzom01;12;NIETHER;MALE;NEUTRAL;sahzom01;None;SHOUTDLG;None;wtasight;;;RING94;;;sahzom01;;;;6000;Sea Zombie Lord
SAHZOMB;UNDEAD;ZOMBIE;ZOMBIE_NORMAL;ZOMBIE;None;None;2;SUMMONED;MALE;ENEMY;SAHAMB01;None;None;None;wdasight;;;RING94;;;ZOMSEA;;;;420;Sea Zombie
SALGRFIR;MONSTER;SALAMANDER;SALAMANDER_FIRE;SALAMANDER_FIRE;salgrfir;None;10;MALE;MALE;ENEMY;salgrfir;None;None;None;WDASIGHT;;;RING95;IMMUNE2;;salgrfir;;;;10000;Salamander Noble
SALGRICE;MONSTER;SALAMANDER;SALAMANDER_FROST;SALAMANDER_FROST;salgrice;None;17;MALE;MALE;ENEMY;GRPSHT01;None;None;None;WDASIGHT;;;RING95;IMMUNE1;;salgrice;;;;7500;Frost Salamander
SALVANAS;HUMANOID;ELF;BARD;THIEF_MALE_ELF;salvanas;salvanas;3;MALE;MALE;NEUTRAL;SHOUT;gpuse;nopotion;None;wtasight;;;;;;;sw1h07;;;250;Salvanas
SAMIA;HUMANOID;HUMAN;FIGHTER;FIGHTER_FEMALE_HUMAN;samia;samia;13;FEMALE;FEMALE;NEUTRAL;samia;gpshout;useitem;INITDLG;WTASIGHT;;shld04;;;;sw1h20;;;;9000;Samia
SARALEGS;HUMANOID;HUMAN;INNOCENT;FIGHTER_MALE_HUMAN;None;saralegs;9;MALE;MALE;NEUTRAL;None;INPAIVSG;None;None;WTARSGT;HELM08;;;;;SPER01;;;;2000;Saradush Militia
SARBAR01;HUMANOID;HUMAN;INNOCENT;NOBLE_MAN;sarbar01;sarbar01;10;MALE;MALE;NEUTRAL;SHOUT;None;None;None;WTRUNSGT;;;;;;;;;;100;Pyrgam Aleson
SARBAR02;HUMANOID;HUMAN;INNOCENT;FAT_MAN;sarbar02;sarbar02;10;MALE;MALE;NEUTRAL;SHOUT;SARBAR01;steal25;None;wtrunsgt;;;;;;;;;;10;Bartender
SARBAT;MONSTER;NO_RACE;NO_CLASS;BAT_INSIDE;sarbat;None;1;MALE;MALE;NEUTRAL;SARBAT;None;None;None;WDRUNSGT;;;minhp1;;;;;;;1;Bat
SARBHA01;HUMANOID;HUMAN;FIGHTER;THIEF_MALE_HUMAN;sarbha01;sarbha01;1;MALE;MALE;NEUTRAL;None;None;None;None;wtasight;;;;;;;;;;15;Alexander Ralisar
SARBHA02;HUMANOID;HALFLING;FIGHTER;THIEF_MALE_HALFLING;sarbha02;sarbha02;1;MALE;MALE;NEUTRAL;None;None;None;None;wtasight;;;;;;;;;;15;Oris Nimblefinger
SARBHA03;HUMANOID;HUMAN;FIGHTER;FIGHTER_FEMALE_HUMAN;sarbha03;sarbha03;1;FEMALE;FEMALE;NEUTRAL;None;None;None;None;wtasight;;;;;;;;;;15;Asmay Jahag
SARBOY01;HUMANOID;HUMAN;INNOCENT;BOY;sarboy01;sarboy01;1;MALE;MALE;NEUTRAL;SHOUT;RUNENEMY;SIEGERUN;None;WTRUNSGT;;;;;;;;;;7;Boy
SARBUL01;HUMANOID;HUMAN;FIGHTER;SAILOR_MAN;sarbul01;sarbul01;10;MALE;MALE;NEUTRAL;None;sarbul01;None;None;WTASIGHT;;;;;;SW1H01;;;;1400;Human
SARBUL02;HUMANOID;HUMAN;FIGHTER;PIRATE;sarbul02;sarbul01;10;MALE;MALE;NEUTRAL;None;sarbul02;None;None;WTASIGHT;;;;;;SW1H01;;;;1400;Human
SARBUL03;HUMANOID;HUMAN;FIGHTER;PIRATE;sarbul03;sarbul01;10;MALE;MALE;NEUTRAL;None;sarbul03;None;None;WTASIGHT;;;;;;SW1H01;;;;1400;Human
SARBUL04;HUMANOID;ORC;FIGHTER;ORC_ELITE_MELEE;sarbul04;sarbul05;7;MALE;MALE;NEUTRAL;sarbul04;grpsht01;None;None;WTASIGHT;;;;;;ax1h01;;;;650;Il-Khan Soldier
SARBUL05;HUMANOID;HALFORC;FIGHTER;FIGHTER_MALE_HUMAN;sarbul05;sarbul05;7;MALE;MALE;NEUTRAL;sarbul05;grpsht01;None;None;WTASIGHT;;;;;;sw1h01;;;;650;Il-Khan Soldier
SARBUL06;HUMANOID;HUMAN;FIGHTER;FIGHTER_MALE_HUMAN;sarbul06;sarbul06;10;MALE;MALE;NEUTRAL;INPAIASG;SARBUL06;None;None;WTASIGHT;;SHLD30;;;;SW1H73;;;;1400;Il-Khan Soldier
SARBUL07;HUMANOID;HUMAN;FIGHTER;FIGHTER_MALE_HUMAN;sarbul07;sarbul06;10;MALE;MALE;NEUTRAL;INPAIASG;SARBUL07;None;None;WTASIGHT;;BLUN21;;;;HAMM12;;;;1400;Il-Khan Soldier
SARCNT01;HUMANOID;HUMAN;INNOCENT;NOBLE_WOMAN;sarcnt01;sarcnt01;1;FEMALE;FEMALE;NEUTRAL;SARCNT01;SHOUT;RUNENEMY;None;WTRUNSGT;;;;;;;;;;15;Mirnielle Santele
SARCPT01;HUMANOID;HUMAN;FLAMING_FIST;FIGHTER_MALE_HUMAN;sarcpt01;sarcpt01;12;MALE;MALE;NEUTRAL;INP1IVSG;sarcpt01;SHOUT;None;WTASIGHT;;SHLD04;;;;SW1H29;;;;2500;Captain Samand
SARCULT;HUMANOID;HUMAN;FIGHTER;FIGHTER_MALE_HUMAN;sarcult;sarcult;5;MALE;MALE;NEUTRAL;None;GRPSHT01;SARCULT;None;WTASIGHT;;;;;;;SW1H01;;;650;Human Cultist
SARCULT2;HUMANOID;HUMAN;FIGHTER;FIGHTER_MALE_HUMAN;sarcult2;sarcult;5;MALE;MALE;NEUTRAL;None;GRPSHT01;SARCULT;None;WTASIGHT;;;;;;;SW1H01;;;650;Human Cultist
SARCULTO;HUMANOID;ORC;FIGHTER;ORC_MELEE;sarculto;sarcult;7;MALE;MALE;NEUTRAL;None;GRPSHT01;SARCULT;None;WTASIGHT;;;;;;;SW1H01;;;650;Orc Cultist
SARDW01;HUMANOID;DWARF;FIGHTER;FIGHTER_MALE_DWARF;sardw01;sardw01;10;MALE;MALE;NEUTRAL;None;sardw01;None;None;WTASIGHT;;;;;;SW1H01;;;;1400;Dwarf
SARDW02;HUMANOID;DWARF;FIGHTER;FIGHTER_MALE_DWARF;sardw02;sardw01;10;MALE;MALE;NEUTRAL;None;sardw02;None;None;WTASIGHT;;;;;;SW1H01;;;;1400;Dwarf
SARDW03;HUMANOID;DWARF;FIGHTER;FIGHTER_MALE_DWARF;sardw03;sardw01;10;MALE;MALE;NEUTRAL;None;sardw03;None;None;WTASIGHT;;;;;;SW1H01;;;;1400;Dwarf
SARDW04;HUMANOID;DWARF;FIGHTER;FIGHTER_MALE_DWARF;sardw04;sardw04;7;MALE;MALE;NEUTRAL;GRPSHT01;SARDW04;None;None;WTASIGHT;;;;;;ax1h01;;;;650;Dwarf
SARDW05;HUMANOID;DWARF;FIGHTER;FIGHTER_MALE_DWARF;sardw05;sardw05;7;MALE;MALE;NEUTRAL;GRPSHT01;None;None;None;WTASIGHT;;;;;;ax1h01;;;;650;Dwarf
SARELF01;HUMANOID;ELF;INNOCENT;FIGHTER_MALE_ELF;sarelf01;sarelf01;5;MALE;MALE;NEUTRAL;sarelf01;grpsht01;None;None;WTASIGHT;;;;;;;;;;650;Elven Man
SARELF02;HUMANOID;ELF;INNOCENT;FIGHTER_MALE_ELF;sarelf02;sarelf02;5;MALE;MALE;NEUTRAL;sarelf02;grpsht01;None;None;WTASIGHT;;;;;;;;;;650;Elven Man
SARELF03;HUMANOID;ELF;INNOCENT;FIGHTER_FEMALE_ELF;sarelf03;sarelf03;5;FEMALE;FEMALE;NEUTRAL;sarelf03;grpsht01;None;None;WTASIGHT;;;;;;;;;;650;Elven Woman
SARELF04;HUMANOID;ELF;INNOCENT;FIGHTER_FEMALE_ELF;sarelf04;sarelf04;5;FEMALE;FEMALE;NEUTRAL;sarelf04;grpsht01;None;None;WTASIGHT;;;;;;;;;;650;Elven Woman
SARELF05;HUMANOID;ELF;FIGHTER;FIGHTER_MALE_ELF;sarelf05;sarelf05;7;MALE;MALE;NEUTRAL;GRPSHT01;SARELF05;None;None;WTASIGHT;;;;;;ax1h01;;;;650;Elf
SARELF06;HUMANOID;ELF;FIGHTER;FIGHTER_MALE_ELF;sarelf06;sarelf06;7;MALE;MALE;NEUTRAL;GRPSHT01;None;None;None;WTASIGHT;;;;;;ax1h01;;;;650;Elf
SAREVOK;HUMANOID;HUMAN;FIGHTER;FIGHTER_MALE_HUMAN;Sarevok;Sarev25a;17;MALE;MALE;NEUTRAL;Sarev25;None;None;;None;helm09;;INVULNER;;chwraith;sw2h20;xbow09;;;0;Sarevok
SAREVOKD;HUMANOID;HUMAN;SAREVOK;SAREVOK;Sarevokd;sarevokd;15;MALE;MALE;ENEMY;None;None;None;None;None;;;;;;;;;;0;Sarevok
SAREVOKG;HUMANOID;HUMAN;SAREVOK;SAREVOK;Sarevokg;Sarevokg;15;MALE;MALE;NEUTRAL;;None;None;None;None;;;ghosteff;;;SAREVO;;;;0;Sarevok
SARFAKI2;GIANTHUMANOID;GIANT;FIGHTER;DOOM_GUARD;sarfaki2;None;20;MALE;MALE;ENEMY;SARFAKI2;None;None;None;None;;;;;;;;;;8000;Fire Giant
SARFAKIE;GIANTHUMANOID;GIANT;FIGHTER;DOOM_GUARD;sarfakie;None;20;MALE;MALE;ENEMY;SARFAKIE;None;None;None;None;;;;;;;;;;8000;Fire Giant
SARFEM01;HUMANOID;HUMAN;INNOCENT;FAT_WOMAN;sarfem01;sarfem01;1;FEMALE;FEMALE;NEUTRAL;SARMAN01;None;None;None;None;;;;;;;;;;15;Peasant
