
file;general;race;class;anim;deathvar;dialog;level;gender;sex;allegiance;overrideScript;classScript;raceScript;generalScript;defaultScript;helmet;shield;lring;rring;amulet;weapon1;weapon2;weapon3;weapon4;xpv;name
UDSLV01;HUMANOID;ELF;INNOCENT;CLERIC_MALE_ELF;udsvl01;udslv01;1;MALE;MALE;NEUTRAL;SHOUT;RUNENEMY;UDGO;None;WDRUNSGT;;;;;;;;;;15;Slave
UDSLV02;HUMANOID;HUMAN;INNOCENT;BEGGAR_MAN;udsvl02;udsvl02;1;MALE;MALE;NEUTRAL;SHOUT;RUNENEMY;UDGO;None;WDRUNSGT;;;;;;;;;;15;Slave
UDSLV03;HUMANOID;GNOLL;GNOLL;GNOLL;udslv03;udslv03;2;MALE;MALE;NEUTRAL;GNOLLF;UDGO;WDRUNSGT;None;None;;;;;;;;;;35;Slave
UDSLV04;HUMANOID;KOBOLD;THIEF;KOBOLD;udslv04;udslv04;1;MALE;MALE;NEUTRAL;GENSHT01;UDGO;None;;WDRUNSGT;;;;;;;;;;7;Slave
UDSOLA01;HUMANOID;ELF;FIGHTER;DROW;Solaufein;udsola01;12;MALE;MALE;GOODBUTBLUE;;dwPlot;udsola01;None;SAFESITE;;dwshld01;;;;dwsw1h01;;;;6000;Solaufein
UDSOLA02;HUMANOID;ELF;FIGHTER;DROW;udsola02;udsola02;12;MALE;MALE;NEUTRAL;initrg10;;None;None;WTASIGHT;;dwshld01;;;;dwsw1h01;;;;6000;Solaufein
UDSPID01;MONSTER;SPIDER;SPIDER_GIANT;SPIDER_GIANT;udspid01;;4;NIETHER;MALE;NEUTRAL;dwCity;udTrain;WTASIGHT;None;None;;;;;ANTIWEB;SPIDGI1;;;;450;Giant Spider
UDSPID02;MONSTER;SPIDER;SPIDER_GIANT;SPIDER_GIANT;udspid02;;4;NIETHER;MALE;NEUTRAL;dwCity;udTrain;WTASIGHT;None;None;;;;;ANTIWEB;SPIDGI1;;;;450;Giant Spider
UDSPID03;MONSTER;SPIDER;SPIDER_GIANT;SPIDER_GIANT;udspid03;;4;NIETHER;MALE;NEUTRAL;dwCity;udTrain;WTASIGHT;None;None;;;;;ANTIWEB;SPIDGI1;;;;450;Giant Spider
UDSPID04;MONSTER;SPIDER;SPIDER_GIANT;SPIDER_GIANT;udspid04;;4;NIETHER;MALE;NEUTRAL;dwCity;udTrain;WTASIGHT;None;None;;;;;ANTIWEB;SPIDGI1;;;;450;Giant Spider
UDSPID05;MONSTER;SPIDER;SPIDER_GIANT;SPIDER_GIANT;udspid05;;4;NIETHER;MALE;NEUTRAL;dwCity;udTrain;WTASIGHT;None;None;;;;;ANTIWEB;SPIDGI1;;;;450;Giant Spider
UDSPID06;MONSTER;SPIDER;SPIDER_GIANT;SPIDER_GIANT;udspid06;;4;NIETHER;MALE;NEUTRAL;dwCity;udTrain;WTASIGHT;None;None;;;;;ANTIWEB;SPIDGI1;;;;450;Giant Spider
UDSPID07;MONSTER;SPIDER;SPIDER_GIANT;SPIDER_GIANT;udspid07;;4;NIETHER;MALE;NEUTRAL;dwCity;udspid07;WTASIGHT;None;None;;;;;ANTIWEB;SPIDGI1;;;;450;Giant Spider
UDSPID08;MONSTER;SPIDER;SPIDER_GIANT;SPIDER_GIANT;udspid08;;4;NIETHER;MALE;NEUTRAL;dwCity;udspid07;WTASIGHT;None;None;;;;;ANTIWEB;SPIDGI1;;;;450;Giant Spider
UDSVDEAD;HUMANOID;SVIRFNEBLIN;FIGHTER;FIGHTER_MALE_DWARF;udsvir01;;9;MALE;MALE;NEUTRAL;;;;;;;;;;;;;;;4000;Svirfneblin
UDSVIR01;HUMANOID;SVIRFNEBLIN;FIGHTER;FIGHTER_MALE_DWARF;udsvir01;udsvir01;9;MALE;MALE;NEUTRAL;;udsvir01;gpshout;dwsvir;WTASIGHT;;shld01;;;;dart03;ax1h01;;;4000;Odendal Breachgnome
UDSVIR02;HUMANOID;SVIRFNEBLIN;FIGHTER;FIGHTER_MALE_DWARF;udsvir02;udsvir02;6;MALE;MALE;NEUTRAL;gpshout;dwsvir;None;None;WTASIGHT;;shld01;;;;dart03;sw1h04;;;2000;Svirfneblin
UDSVIR03;HUMANOID;SVIRFNEBLIN;MAGE;THIEF_MALE_DWARF;udsvir03;udsvir03;13;NIETHER;MALE;NEUTRAL;gpshout;dwsvir;None;mage12c;wtasight;;;;;;dart03;;;;2000;Goldander Blackenrock
UDSVIR04;HUMANOID;SVIRFNEBLIN;FIGHTER;FIGHTER_MALE_DWARF;udsvir04;udsvir04;6;MALE;MALE;NEUTRAL;gpshout;dwsvir;None;None;WTASIGHT;;;;;;dart03;sw1h04;;;650;Innkeeper
UDSVIR05;HUMANOID;SVIRFNEBLIN;FIGHTER;FIGHTER_MALE_DWARF;udsvir05;udsvir05;6;MALE;MALE;NEUTRAL;gpshout;dwsvir;None;None;WTASIGHT;;;;;;dart03;;;;1250;Therndle Daglefodd
UDSVIR06;HUMANOID;SVIRFNEBLIN;FIGHTER;FIGHTER_MALE_DWARF;udsvir06;udsvir06;8;MALE;MALE;NEUTRAL;gpshout;None;None;None;WTASIGHT;;;;;;dart03;;;;2000;Svirfneblin
UDSVIR07;HUMANOID;SVIRFNEBLIN;FIGHTER;FIGHTER_MALE_DWARF;udsvir07;udsvir02;6;MALE;MALE;NEUTRAL;;;gpshout;udsvir08;WTASIGHT;;shld01;;;;dart03;sw1h04;;;1250;Svirfneblin
UDSVIR08;HUMANOID;SVIRFNEBLIN;FIGHTER;FIGHTER_MALE_DWARF;udsvir08;udsvir08;10;MALE;MALE;NEUTRAL;initrg10;;gpshout;udsvir08;WTASIGHT;;;;;;sw1h07;;;;4000;Svirfneblin Leader
UDTRAP01;HUMANOID;HUMAN;FIGHTER;FIGHTER_MALE_HUMAN;udtrap01;udtrap01;12;MALE;MALE;NEUTRAL;initrg10;None;None;None;WTASIGHT;;;;;;Sw1h38;;;;6000;Madman Aganalo
UDTRAP02;HUMANOID;ELF;MAGE;MAGE_MALE_ELF;udtrap02;udtrap02;17;MALE;MALE;NEUTRAL;initrg10;;udmage;mage18b;wtasight;;;;;;staf01;;;;20000;Raevilin Strathi
UDTRAP03;HUMANOID;GITHYANKI;FIGHTER_MAGE;GITHYANKI;udtrap03;udtrap03;11;MALE;MALE;NEUTRAL;;initrg10;;None;wtasight;;;;;;sw2h01;;;;8000;Riti
UDTRAP04;UNDEAD;LICH;MAGE;LICH;udtrap04;udtrap04;11;MALE;MALE;NEUTRAL;initrg10;mage18d;None;wtasight;;;;RING95;LICH;;LICH02;;;;22000;Alchra Diagott
UDTRAP05;HUMANOID;HUMAN;THIEF;THIEF_MALE_HUMAN;udtrap05;udtrap05;16;MALE;MALE;NEUTRAL;initrg10;None;None;None;wtasight;;;;;;sw1h07;;;;7000;Gont of Riatavin
UDTRAP06;HUMANOID;GNOME;FIGHTER;FIGHTER_MALE_DWARF;udtrap06;udtrap06;10;MALE;MALE;NEUTRAL;initrg10;gpshout;None;None;WTASIGHT;;shld01;;;;dart03;ax1h01;;;4000;Bedlen Daglefodd
UDUMB02;MONSTER;UMBERHULK;UMBERHULK;UMBER_HULK;udumb02;;6;MALE;MALE;ENEMY;GENSHT01;None;None;UMBHUL01;WTASIGHT;;;;;;UMBER01;;;;4000;Umber Hulk
UDUMBER;MONSTER;UMBERHULK;UMBERHULK;UMBER_HULK;udumber;;6;MALE;MALE;ENEMY;GENSHT01;None;None;UMBHUL01;WTASIGHT;;;;;;UMBER01;;;;4000;Umber Hulk
UDVAMP;UNDEAD;MIND_FLAYER;MIND_FLAYER;MINDFLAYER;udvamp;udvamp;8;MALE;MALE;ENEMY;GENSHT01;None;None;flayun;WTASIGHT;;;immune1;vampreg2;;mindfl02;;;;14000;Vampiric Illithid
UDVICTI2;HUMANOID;HUMAN;INNOCENT;BEGGAR_MAN;Slave2;None;1;MALE;MALE;NEUTRAL;udslave;;None;None;;;;;;;;;;;15;Slave
UDVICTI3;HUMANOID;HUMAN;INNOCENT;BEGGAR_MAN;Slave3;None;1;MALE;MALE;NEUTRAL;udslave;;None;None;;;;;;;;;;;15;Slave
UDVICTI4;HUMANOID;HUMAN;INNOCENT;BEGGAR_MAN;Slave4;None;1;MALE;MALE;NEUTRAL;udslave;;None;None;;;;;;;;;;;15;Slave
UDVICTIM;HUMANOID;HUMAN;INNOCENT;BEGGAR_MAN;Slave1;None;1;MALE;MALE;NEUTRAL;udslave;;None;None;;;;;;;;;;;15;Slave
UDVITH;HUMANOID;HUMAN;MAGE;MAGE_MALE_HUMAN;udvith;udvith;22;MALE;MALE;GOODBUTBLUE;initrg10;;dwvith;;wtasight;;;;;;staf01;;;;20000;Vithal
UHBOY01;HUMANOID;HUMAN;INNOCENT;BOY;Atta;uhboy01;1;MALE;MALE;NEUTRAL;SHOUT;ATTA;None;RUNENEMY;WTRUNSGT;;;;;;;;;;15;Atta
UHCREAT;UNDEAD;SHADOW;SHADOW;SHADOW;uhcreat;None;4;NIETHER;MALE;ENEMY;GENSHT01;None;None;None;WTASIGHT;;;IMMUNE1;RING95;;SHADOWWP;;;;620;Shadow
UHCREAT2;MONSTER;GIBBERLING;GIBBERLING;GIBBERLING;None;uhgibb01;1;MALE;MALE;ENEMY;GIBBER;gensht01;None;None;WTASIGHT;;;;;;S1-8;;;;50;Diseased Gibberling
UHFARM01;HUMANOID;HUMAN;INNOCENT;PEASANT_MAN;uhfarm01;uhfarm01;1;MALE;MALE;NEUTRAL;SHOUT;UHLEAVE;None;None;WTRUNSGT;;;;;;;;;;15;Dale the Herder
UHFARM02;HUMANOID;HUMAN;INNOCENT;PEASANT_MAN;uhfarm02;uhfarm02;1;MALE;MALE;NEUTRAL;SHOUT;UHLEAVE;None;None;WTRUNSGT;;;;;;;;;;15;Groos the Herder
UHFARM03;HUMANOID;HUMAN;INNOCENT;PEASANT_WOMAN;uhfarm03;uhfarm03;1;FEMALE;FEMALE;NEUTRAL;SHOUT;UHLEAVE;None;None;WTRUNSGT;;;;;;;;;;15;Margie
UHFEM01;HUMANOID;HUMAN;INNOCENT;FAT_WOMAN;uhfem01;uhfem01;1;FEMALE;FEMALE;NEUTRAL;SHOUT;UHLEAVE3;None;None;WTRUNSGT;;;;;;;;;;5;Mistress Eina
UHFEM02;HUMANOID;HUMAN;INNOCENT;PEASANT_WOMAN;uhfem02;uhfem02;1;FEMALE;FEMALE;NEUTRAL;SHOUT;UHLEAVE6;None;None;WTRUNSGT;;;;;;;;;;0;Johanna
UHGIBB01;MONSTER;GIBBERLING;GIBBERLING;GIBBERLING;uhgibb01;uhgibb01;1;MALE;MALE;NEUTRAL;gensht01;None;None;None;wtasight;;;;;;;;;;5;Diseased Gibberling
UHGIRL01;HUMANOID;HUMAN;INNOCENT;GIRL;uhgirl01;uhgirl01;1;FEMALE;FEMALE;NEUTRAL;SHOUT;UHLEAVE2;None;None;wtasight;;;;;;;;;;15;Kaatje
UHINN01;HUMANOID;HUMAN;INNOCENT;FAT_MAN;uhinn01;uhinn01;1;MALE;MALE;NEUTRAL;shout;None;None;None;WTRUNSGT;;;;;;;;;;15;Vincenzo the Innkeep
UHINN02;HUMANOID;HUMAN;INNOCENT;BOY;uhinn02;uhinn02;1;MALE;MALE;NEUTRAL;shout;None;None;None;WTRUNSGT;;;;;;;;;;15;Willet the Stableboy
UHKID01;HUMANOID;HUMAN;FIGHTER;FIGHTER_MALE_HUMAN;uhkid01;uhkid01;1;MALE;MALE;NEUTRAL;UHKID01;INITDLG;None;None;wtasight;;;;;;;;;;15;Dirbert
UHKID02;HUMANOID;HALFLING;FIGHTER;FIGHTER_MALE_HALFLING;uhkid02;uhkid02;1;MALE;MALE;NEUTRAL;UHKID02;None;None;None;wtasight;;;;;;;;;;15;Valsben
UHKID03;HUMANOID;HUMAN;FIGHTER;FIGHTER_MALE_HUMAN;uhkid03;uhkid03;1;MALE;MALE;NEUTRAL;UHKID02;None;None;None;wtasight;;;;;;;;;;15;Neller
UHMAN01;HUMANOID;HUMAN;INNOCENT;PEASANT_MAN;uhman01;uhman01;1;MALE;MALE;NEUTRAL;SHOUT;UHLEAVE5;None;None;WTRUNSGT;;;;;;;;;;5;Ander
UHMAN02;HUMANOID;HUMAN;FIGHTER;FIGHTER_MALE_HUMAN;uhman02;uhman02;5;MALE;MALE;NEUTRAL;SHOUT;uhman02;None;None;WTARSGT;;;;;;SW1H07;XBOW01;;;500;Nelleck
UHMAY01;HUMANOID;HUMAN;INNOCENT;FAT_MAN;uhmay01;uhmay01;1;MALE;MALE;NEUTRAL;SHOUT;UHLEAVE4;None;None;WTRUNSGT;;;;;;;;;;5;Minister Lloyd
UHMER01;HUMANOID;ELF;MAGE;MAGE_FEMALE_ELF;uhmer01;uhmer01;1;FEMALE;FEMALE;NEUTRAL;SHOUT;RUNENEMY;None;stealAmn;WTRUNSGT;;;;;;;;;;15;Elence Fielding
UHMER02;HUMANOID;GNOME;FIGHTER;FIGHTER_MALE_GNOME;uhmer02;uhmer02;3;MALE;MALE;NEUTRAL;SHOUT;RUNENEMY;wtrunsgt;stealAmn;wtasight;;;;;;hamm01;;;;75;Min Minling
UHMER03;HUMANOID;HUMAN;INNOCENT;FAT_MAN;uhmer03;uhmer03;1;MALE;MALE;NEUTRAL;SHOUT;RUNENEMY;None;stealAmn;WTRUNSGT;;;;;;;;;;15;Beherant Diir
UHOGRE01;GIANTHUMANOID;OGRE;OGRE;OGRE_MAGE;madulf;uhogre01;9;MALE;MALE;NEUTRAL;INITRG10;GENSHT01;MADULF;gpshout;WTASIGHT;;;;;;BLUN06;;;;1750;Madulf
UHOGRE02;GIANTHUMANOID;OGRE;OGRE;OGRE;uhogre02;uhogre02;4;MALE;MALE;NEUTRAL;uhogre;GENSHT01;OGRE;gpshout;WTASIGHT;HELM10;;;;;BLUN06;BOW01;SW1H04;;270;Ogre
UHOGRE03;GIANTHUMANOID;MINOTAUR;GNOLL;MINOTAUR;uhogre03;uhogre03;6;MALE;MALE;NEUTRAL;uhogre;GENSHT01;gpshout;None;WTASIGHT;;;;;;AX1H01;;;;1400;Minotaur
UHOGRE04;HUMANOID;GNOLL;GNOLL;GNOLL;uhogre04;uhogre04;4;MALE;MALE;NEUTRAL;uhogre;GENSHT01;None;gpshout;WTASIGHT;;;;;;HALB01;COMPB05;;;400;Gnoll
UHOGRE05;HUMANOID;ORC;ORC;ORC_ELITE_RANGE;uhogre05;uhogre05;6;MALE;MALE;NEUTRAL;uhogre;GENSHT01;None;gpshout;WTARSGT;HELM08;;;;;SW2H01;XBOW01;;;500;Orc
UHOSTILE;MONSTER;SHADOW;SHADOW;RAT;UHOSTILE;;8;NIETHER;MALE;ENEMY;;;;;;;;immune1;WALLPASS;NOCIRC;;;;;0;<Invalid Strref -1>
UHPAT01;HUMANOID;HUMAN;INNOCENT;STATIC_PEASANT_MAN_CHAIR;uhpat01;uhpat01;1;MALE;MALE;NEUTRAL;SHOUT;RUNENEMY;None;None;WTRUNSGT;;;;;;;;;;15;Travor
UHRANG01;HUMANOID;HALF_ELF;RANGER;SLEEPING_WOMAN_ELF;uhrang01;uhrang01;8;FEMALE;FEMALE;NEUTRAL;None;None;None;None;None;;;;;;;;;;250;Merella
ULVARYL;UNDEAD;VAMPIRE;VAMPIRE;VAMPIRE_FEMALE;ulvaryl;vampire1;1;FEMALE;FEMALE;NEUTRAL;waitPC;ulvaryl;ulvar;VAMPIR01;WTASIGHT;;;VAMPREG;;;vamp;;;;8000;Ulvaryl
UMBHUL01;MONSTER;UMBERHULK;UMBERHULK;UMBER_HULK;None;;6;MALE;MALE;ENEMY;GENSHT01;None;None;UMBHUL01;WTASIGHT;;;;;;UMBER01;;;;4000;Umber Hulk
UMBHUL02;MONSTER;UMBERHULK;UMBERHULK;UMBER_HULK;None;;10;MALE;MALE;ENEMY;GENSHT01;None;None;UMBHUL01;WTASIGHT;helmnoan;;;;;umber02;;;;18000;Umber Hulk Elder
UNSEE;MONSTER;BEHOLDER;BEHOLDER;BEHOLDER;None;Unsee;14;NIETHER;MALE;ENEMY;GENSHT01;None;None;BEHOLD01;WTASIGHT;;;;;;P2-16;;;;14000;The Unseeing Eye
URCHIN1;HUMANOID;HUMAN;INNOCENT;BOY;urchin1;urchin1;1;MALE;MALE;NEUTRAL;SHOUT;None;RUNENEMY;None;wtrunsgt;;;;;;;;;;7;Boy
URCHIN2;HUMANOID;HUMAN;INNOCENT;GIRL;urchin2;urchin2;1;FEMALE;FEMALE;NEUTRAL;SHOUT;None;None;None;wtrunsgt;;;;;;;;;;7;Girl
URCHIN3;HUMANOID;HUMAN;INNOCENT;BOY;None;urchin3;1;MALE;MALE;NEUTRAL;SHOUT;None;RUNENEMY;None;wdrunsgt;;;;;;;;;;7;Boy
VAELAG;HUMANOID;GNOME;FIGHTER;FIGHTER_MALE_DWARF;Vaelag;vaelag;8;MALE;MALE;NEUTRAL;VAELAG;MAGE5;None;WTARSGT;None;;;;;;SLNG01;;;;1800;Vaelag
VAELASA;HUMANOID;FAIRY;FAIRY_DRYAD;SIRINE;vaelasa;vaelasa;10;FEMALE;FEMALE;NEUTRAL;SHOUTDLG;vaelasa;None;None;WTASIGHT;;;immchs;;;DAGG03;;;;975;Vaelasa
VAELG01;HUMANOID;DWARF;FIGHTER;FIGHTER_MALE_DWARF;vaelg01;None;1;MALE;MALE;NEUTRAL;VAELAG;None;None;WTASIGHT;None;helm01;shld14;;;;ax1h01;;;;52;Vaelag's Guard
VAKFGT01;HUMANOID;HUMAN;FIGHTER;CLERIC_MALE_HUMAN;None;;16;MALE;MALE;NEUTRAL;None;VAKOLAFT;None;None;WTASIGHT;helm01;;;;;BOW03;SW1H04;;;7730;Thug
VAKG01;HUMANOID;HUMAN;MAGE;MAGE_MALE_HUMAN;vakg01;vakg01;12;MALE;MALE;NEUTRAL;SHOUT;None;None;None;None;;;;;;staf01;;;;6900;Mage
VAKG02;HUMANOID;HUMAN;FIGHTER;FIGHTER_FEMALE_HUMAN;vakg02;vakg02;12;FEMALE;FEMALE;NEUTRAL;SHOUT;None;None;None;None;;;;;;XBOW01;SW2H01;;;4500;Archer
VAKG03;HUMANOID;HUMAN;THIEF;THIEF_MALE_HUMAN;vakg03;vakg03;13;MALE;MALE;ENEMY;SHOUT;WTASIGHT;None;None;None;;SHLD08;;;;SW1H04;;;;1500;Thief
VAKG04;HUMANOID;HUMAN;PALADIN;FIGHTER_MALE_HUMAN;vakg04;vakg04;9;MALE;MALE;NEUTRAL;SHOUT;None;None;None;None;;SHLD05;;;;SW1H01;;;;3500;Goon
VAKMAG01;HUMANOID;HUMAN;MAGE;MAGE_MALE_HUMAN;korcrazy;None;10;MALE;MALE;NEUTRAL;None;VAKOLAFT;None;None;Mage10A;;;;;;staf01;;;;6120;Mage
VAKOLA;HUMANOID;HUMAN;CLERIC;CLERIC_MALE_HUMAN_LOW;Vakola;vakola;13;MALE;MALE;NEUTRAL;INITKELD;VAKOLAFT;None;None;None;;;;;;;;;;4000;Vakola
VAKTHF01;HUMANOID;HUMAN;THIEF;THIEF_MALE_HUMAN;None;None;12;MALE;MALE;NEUTRAL;None;VAKOLAFT;None;None;WTARSGT;;;;;;SW1H07;xbow04;;;100;Thug
VALEMIST;MONSTER;MIST;MIST;BAT_INSIDE;None;None;1;NIETHER;MALE;NEUTRAL;VALEMIST;None;None;None;None;;;MINHP1;;;;;;;1;Gaseous Form
VALMAG01;HUMANOID;HUMAN;MAGE;MAGE_MALE_HUMAN;valmag01;valmag01;13;MALE;MALE;NEUTRAL;None;None;None;None;None;;;;;;staf01;;;;2900;Mage
VALMAG02;HUMANOID;HUMAN;MAGE;MAGE_MALE_HUMAN;valmag02;valmag02;13;MALE;MALE;NEUTRAL;None;None;None;None;None;;;;;;staf01;;;;2900;Mage
VALMAG03;HUMANOID;HUMAN;MAGE;MAGE_MALE_HUMAN;valmag02;valmag02;13;MALE;MALE;NEUTRAL;None;None;None;None;None;;;;;;staf01;;;;2900;Mage
VALRAN01;HUMANOID;ELF;RANGER;FIGHTER_MALE_ELF;valran01;valran01;11;MALE;MALE;NEUTRAL;SHOUTDLG;None;None;None;WTARSGT;;;;;;BOW03;SW1H04;;;3200;Derrick
VALRAN02;HUMANOID;HUMAN;CLERIC;CLERIC_MALE_HUMAN;valran02;valran02;12;MALE;MALE;ENEMY;gpshout;PRIES12A;None;None;wtasight;;shld15;;;;blun03;;;;5000;Ranger
VALRAN03;HUMANOID;HUMAN;RANGER;CLERIC_MALE_HUMAN_LOW;valran03;valran03;11;MALE;MALE;ENEMY;gpshout;None;;None;WTARSGT;;;;;;BOW03;SW1H04;;;3200;Ranger
VALYG11;HUMANOID;HUMAN;RANGER;FIGHTER_MALE_HUMAN;Valygar;Valygar;10;MALE;MALE;NEUTRAL;Valygar;SHOUTDLG;None;None;WTASIGHT;;;;;;NPSW04;BOW03;SPER01;;0;Valygar
VALYG12;HUMANOID;HUMAN;RANGER;FIGHTER_MALE_HUMAN;Valygar;Valygar;12;MALE;MALE;NEUTRAL;Valygar;SHOUTDLG;None;None;WTASIGHT;;;;;;NPSW04;SPER01;BOW03;;0;Valygar
VALYG14;HUMANOID;HUMAN;RANGER;FIGHTER_MALE_HUMAN;Valygar;Valyg25a;12;MALE;MALE;NEUTRAL;Valy25;None;None;None;WTASIGHT;;;;;;NPSW04;BOW17;SPER06;;0;Valygar
VALYG8;HUMANOID;HUMAN;RANGER;FIGHTER_MALE_HUMAN;Valygar;Valygar;8;MALE;MALE;NEUTRAL;Valygar;SHOUTDLG;None;None;WTASIGHT;;;;;;NPSW04;SPER01;BOW03;;0;Valygar
VALYG9;HUMANOID;HUMAN;RANGER;FIGHTER_MALE_HUMAN;Valygar;Valygar;9;MALE;MALE;NEUTRAL;Valygar;SHOUTDLG;None;None;WTASIGHT;;;;;;NPSW04;BOW03;SPER01;;0;Valygar
VAMANC01;UNDEAD;VAMPIRE;VAMPIRE;VAMPIRE_FEMALE;None;None;12;FEMALE;FEMALE;ENEMY;GENSHT01;None;None;VAMPIR01;WDASIGHT;;;vampreg1;immune3;;vamp1;;;;14500;Vampire
VAMEMI01;UNDEAD;VAMPIRE;VAMPIRE;VAMPIRE_FEMALE;None;None;13;FEMALE;FEMALE;ENEMY;GENSHT01;None;None;VAMEMI01;WDASIGHT;;;vampreg2;immune3;;vamp2;;;;10500;Vampire
VAMFLF01;UNDEAD;VAMPIRE;VAMPIRE;VAMPIRE_FEMALE;None;None;8;FEMALE;FEMALE;ENEMY;GENSHT01;None;None;VAMPIR01;WDASIGHT;;;VAMPREG;;;VAMP;;;;8500;Fledgling Vampire
VAMFLM01;UNDEAD;VAMPIRE;VAMPIRE;VAMPIRE;None;None;8;MALE;MALE;ENEMY;GENSHT01;None;None;VAMPIR01;WDASIGHT;;;VAMPREG;;;VAMP;;;;8500;Fledgling Vampire
VAMMAT01;UNDEAD;VAMPIRE;VAMPIRE;VAMPIRE_FEMALE;vammat01;None;9;FEMALE;FEMALE;ENEMY;GENSHT01;None;None;VAMPIR01;WDASIGHT;;;VAMPREG;IMMUNE1;;VAMP;;;;8500;Vampire
VAMOLD01;UNDEAD;VAMPIRE;VAMPIRE;VAMPIRE_FEMALE;vamold01;None;10;FEMALE;FEMALE;ENEMY;GENSHT01;None;None;VAMPIR01;WDASIGHT;;;VAMPREG;immune2;;VAMP;;;;10500;Vampire
VAMPAER;UNDEAD;VAMPIRE;VAMPIRE;MAGE_FEMALE_ELF;vampaer;vampaer;8;FEMALE;FEMALE;NEUTRAL;VAMPAER;None;None;None;WDASIGHT;;;VAMPREG;;;VAMP;;;;8500;Aerie
VAMPAMB;UNDEAD;VAMPIRE;VAMPIRE;VAMPIRE;None;None;8;MALE;MALE;ENEMY;None;None;None;VAMPIR01;WDASIGHT;;;VAMPREG;;;VAMP;;;;8500;Vampire
VAMPANO;UNDEAD;VAMPIRE;VAMPIRE;FIGHTER_MALE_HUMAN;vampano;vampano;8;MALE;MALE;NEUTRAL;VAMPANO;None;None;None;WDASIGHT;;;VAMPREG;;;VAMP;;;;8500;Anomen
VAMPAT01;UNDEAD;VAMPIRE;VAMPIRE;VAMPIRE_FEMALE;None;None;14;FEMALE;FEMALE;ENEMY;GENSHT01;None;None;ppvampir;WDASIGHT;;;vampreg2;immune3;;vamp3;;;;12000;Vampire
VAMPBAT;UNDEAD;VAMPIRE;VAMPIRE;BAT_INSIDE;None;None;1;MALE;MALE;NEUTRAL;ESCAPE;None;None;None;None;;;;;minhp1;;;;;1;Vampire Bat
VAMPIF01;UNDEAD;VAMPIRE;VAMPIRE;VAMPIRE_FEMALE;None;None;8;FEMALE;FEMALE;ENEMY;GENSHT01;None;None;VAMPIR01;WDASIGHT;;;VAMPREG;;;VAMP;;;;8500;Vampire
VAMPIM01;UNDEAD;VAMPIRE;VAMPIRE;VAMPIRE;None;None;8;MALE;MALE;ENEMY;GENSHT01;None;None;VAMPIR01;WDASIGHT;;;VAMPREG;;;VAMP;;;;8500;Vampire
VAMPIRE1;UNDEAD;VAMPIRE;VAMPIRE;VAMPIRE;None;vampire1;8;MALE;MALE;NEUTRAL;GENSHT01;None;None;VAMPIR01;WTASIGHT;;;VAMPREG;;;VAMP1;;;;8500;Ulvaryl
VAMPJAH;UNDEAD;VAMPIRE;VAMPIRE;FIGHTER_FEMALE_ELF;vampjah;vampjah;8;FEMALE;FEMALE;NEUTRAL;VAMPJAH;None;None;None;WDASIGHT;;;VAMPREG;;;VAMP;;;;8500;Jaheira
VAMPM01;UNDEAD;VAMPIRE;VAMPIRE;VAMPIRE;None;None;8;MALE;MALE;NEUTRAL;GENSHT01;None;None;VAMPIR01;WDASIGHT;;;VAMPREG;;;VAMP;;;;8500;Vampire
VAMPVIC;UNDEAD;VAMPIRE;VAMPIRE;CLERIC_FEMALE_ELF;vampvic;vampvic;8;FEMALE;FEMALE;NEUTRAL;VAMPVIC;None;None;None;WDASIGHT;;;VAMPREG;;;VAMP;;;;8500;Viconia
VAMPYF01;UNDEAD;VAMPYRE;VAMPYRE;VAMPIRE_FEMALE;None;None;8;FEMALE;FEMALE;ENEMY;None;None;None;VAMPIR01;None;;;VAMPREG;;;;;;;2000;Vampyre
VAMPYM01;UNDEAD;VAMPIRE;VAMPIRE;VAMPIRE;None;None;8;MALE;MALE;ENEMY;None;None;None;VAMPIR01;None;;;VAMPREG;;;;;;;2000;Vampyre
VAMVER01;UNDEAD;VAMPIRE;VAMPIRE;VAMPIRE_FEMALE;None;None;11;FEMALE;FEMALE;ENEMY;GENSHT01;None;None;VAMPIR01;WDASIGHT;;;vampreg1;immune2;;vamp;;;;12500;Vampire
VARA;HUMANOID;HALFLING;MAGE;CLERIC_FEMALE_HALFLING_LOW;vara;vara1;12;FEMALE;FEMALE;NEUTRAL;vara;None;None;WTRUNSGT;None;;;;;;DART01;STAF01;;;4000;Vara Fentan
VBEARBL;ANIMAL;BEAR;BEAR_BLACK;BEAR_BLACK;None;;3;MALE;MALE;ENEMY;None;None;BEAR;hunter;WDASIGHT;;;;;;B1-6;;;;175;Black Bear
VBEARBR;ANIMAL;BEAR;BEAR_BROWN;BEAR_BROWN;None;;5;MALE;MALE;ENEMY;SUMSHT02;None;BEAR;hunter;WDASIGHT;;;;;;B1-8;;;;420;Brown Bear
VBEARCA;ANIMAL;BEAR;BEAR_CAVE;BEAR_CAVE;None;;6;MALE;MALE;ENEMY;None;None;CBEAR;None;WDASIGHT;;;;;;BEARCA;;;;650;Cave Bear
VESPER;HUMANOID;HUMAN;INNOCENT;GIRL;vesper;vesper;1;FEMALE;FEMALE;NEUTRAL;SHOUT;None;None;kelfam;None;;;;;;;;;;7;Vesper
